https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1593475200,2020-06-30 00:00:00,REP/USD,16.81,16.81,16.81,16.81,0.0,0.0
1593388800,2020-06-29 00:00:00,REP/USD,16.81,16.81,16.81,16.81,0.0,0.0
1593302400,2020-06-28 00:00:00,REP/USD,16.81,16.81,16.81,16.81,0.0,0.0
1593216000000,2020-06-27 00:00:00,REP/USD,16.771,16.813000000000002,16.771,16.813000000000002,23.81482,1.42
1593216000,2020-06-27 00:00:00,REP/USD,17.76,17.76,16.77,16.81,23.83,1.42
1593129600000,2020-06-26 00:00:00,REP/USD,15.836,17.763,15.535,17.763,107.88939931120001,6.94492432
1593129600,2020-06-26 00:00:00,REP/USD,15.84,17.76,15.54,17.76,111.01,6.945
1593043200,2020-06-25 00:00:00,REP/USD,16.9,16.9,16.9,16.9,0.0,0.0
1592956800000,2020-06-24 00:00:00,REP/USD,18.542,19.321999999999996,16.9,16.9,416.33122824799995,24.63498392
1592956800,2020-06-24 00:00:00,REP/USD,18.54,19.32,16.9,16.9,441.01,24.63
1592870400000,2020-06-23 00:00:00,REP/USD,18.118,19.322,18.118,18.542000000000005,202.57363004032,11.18079424
1592870400,2020-06-23 00:00:00,REP/USD,18.0,19.32,18.0,18.54,207.44,11.18
1592784000000,2020-06-22 00:00:00,REP/USD,18.118,18.118000000000002,16.891,18,1008.8963203668999,59.7298159
1592784000,2020-06-22 00:00:00,REP/USD,16.65,18.12,16.65,18.0,1072.72,59.73
1592697600,2020-06-21 00:00:00,REP/USD,18.12,18.12,16.65,16.65,20.4,1.225
1592611200,2020-06-20 00:00:00,REP/USD,18.57,19.32,18.12,18.12,1166.63,60.72
1592524800,2020-06-19 00:00:00,REP/USD,14.5,18.57,14.5,18.57,479.85,27.17
1592438400,2020-06-18 00:00:00,REP/USD,14.5,14.5,14.5,14.5,0.0,0.0
1592352000,2020-06-17 00:00:00,REP/USD,14.5,14.5,14.5,14.5,0.0,0.0
1592265600,2020-06-16 00:00:00,REP/USD,14.5,14.5,14.5,14.5,0.0,0.0
1592179200,2020-06-15 00:00:00,REP/USD,16.88,16.88,14.5,14.5,101.5,7.0
1592092800,2020-06-14 00:00:00,REP/USD,16.88,16.88,16.88,16.88,16.88,1.0
1592006400,2020-06-13 00:00:00,REP/USD,14.57,16.89,14.57,16.88,718.09,42.57
1591920000,2020-06-12 00:00:00,REP/USD,16.15,16.15,14.57,14.57,51.53,3.537
1591833600,2020-06-11 00:00:00,REP/USD,15.0,16.15,15.0,16.15,10.06,0.6228
1591747200,2020-06-10 00:00:00,REP/USD,15.0,16.0,15.0,15.0,636.71,39.99
1591660800,2020-06-09 00:00:00,REP/USD,15.51,15.51,14.28,14.28,15.67,1.098
1591574400,2020-06-08 00:00:00,REP/USD,14.39,15.51,14.39,15.51,46.65,3.098
1591488000,2020-06-07 00:00:00,REP/USD,14.39,14.39,14.39,14.39,0.0,0.0
1591401600,2020-06-06 00:00:00,REP/USD,14.39,14.39,14.39,14.39,0.0,0.0
1591315200,2020-06-05 00:00:00,REP/USD,14.39,14.39,14.39,14.39,0.0,0.0
1591228800,2020-06-04 00:00:00,REP/USD,14.11,15.16,14.11,14.39,45.11,3.112
1591142400,2020-06-03 00:00:00,REP/USD,12.89,14.24,12.89,14.11,44.07,3.101
1591056000,2020-06-02 00:00:00,REP/USD,12.89,12.89,12.89,12.89,0.0,0.0
1590969600,2020-06-01 00:00:00,REP/USD,12.89,12.89,12.89,12.89,0.0,0.0
1590883200,2020-05-31 00:00:00,REP/USD,12.89,12.89,12.89,12.89,0.0,0.0
1590796800,2020-05-30 00:00:00,REP/USD,12.91,12.91,12.89,12.89,121.44,9.407
1590710400,2020-05-29 00:00:00,REP/USD,12.42,12.42,12.42,12.42,0.0,0.0
1590624000,2020-05-28 00:00:00,REP/USD,12.42,12.42,12.42,12.42,0.0,0.0
1590537600,2020-05-27 00:00:00,REP/USD,12.46,12.46,12.27,12.42,117.33,9.458
1590451200,2020-05-26 00:00:00,REP/USD,12.46,12.46,12.46,12.46,0.0,0.0
1590364800,2020-05-25 00:00:00,REP/USD,12.46,12.46,12.46,12.46,0.0,0.0
1590278400,2020-05-24 00:00:00,REP/USD,12.85,12.85,12.46,12.46,7.473,0.6
1590192000,2020-05-23 00:00:00,REP/USD,12.85,12.85,12.85,12.85,0.0,0.0
1590105600,2020-05-22 00:00:00,REP/USD,12.85,12.85,12.85,12.85,0.0,0.0
1590019200,2020-05-21 00:00:00,REP/USD,12.85,12.85,12.85,12.85,0.0,0.0
1589932800,2020-05-20 00:00:00,REP/USD,11.42,12.85,11.42,12.85,20.59,1.602
1589846400,2020-05-19 00:00:00,REP/USD,12.75,12.75,11.42,11.42,36.2,3.169
1589760000,2020-05-18 00:00:00,REP/USD,12.61,13.4,12.61,12.75,680.06,53.72
1589673600,2020-05-17 00:00:00,REP/USD,12.61,12.61,12.61,12.61,0.0,0.0
1589587200,2020-05-16 00:00:00,REP/USD,12.5,13.42,12.5,12.61,15.44,1.199
1589500800,2020-05-15 00:00:00,REP/USD,12.69,12.69,12.5,12.5,32.51,2.6
1589414400,2020-05-14 00:00:00,REP/USD,12.69,12.69,12.69,12.69,0.0,0.0
1589328000,2020-05-13 00:00:00,REP/USD,12.78,12.78,12.69,12.69,128.3,10.11
1589241600,2020-05-12 00:00:00,REP/USD,13.66,13.66,12.78,12.78,59.48,4.503
1589155200,2020-05-11 00:00:00,REP/USD,11.74,14.84,11.74,13.66,1996.72,148.21
1589068800,2020-05-10 00:00:00,REP/USD,13.5,13.5,11.74,11.74,1836.9,154.52
1588982400,2020-05-09 00:00:00,REP/USD,14.18,14.18,13.5,13.5,13.94,1.033
1588896000,2020-05-08 00:00:00,REP/USD,10.67,14.18,10.67,14.18,169.62,12.91
1588809600,2020-05-07 00:00:00,REP/USD,10.67,10.67,10.67,10.67,0.0,0.0
1588723200,2020-05-06 00:00:00,REP/USD,10.67,10.67,10.67,10.67,0.0,0.0
1588636800,2020-05-05 00:00:00,REP/USD,10.67,10.67,10.67,10.67,0.0,0.0
1588550400,2020-05-04 00:00:00,REP/USD,11.03,11.03,10.67,10.67,31.78,2.978
1588464000,2020-05-03 00:00:00,REP/USD,11.03,11.03,11.03,11.03,0.0,0.0
1588377600,2020-05-02 00:00:00,REP/USD,10.7,11.44,10.7,11.03,1823.62,161.29
1588291200,2020-05-01 00:00:00,REP/USD,11.44,11.52,10.45,10.7,233.58,20.74
1588204800,2020-04-30 00:00:00,REP/USD,10.82,11.44,10.82,11.44,2179.48,190.51
1588118400,2020-04-29 00:00:00,REP/USD,10.69,11.0,10.61,10.82,754.96,69.03
1588032000,2020-04-28 00:00:00,REP/USD,9.96,9.96,9.96,9.96,0.0,0.0
1587945600,2020-04-27 00:00:00,REP/USD,10.69,10.69,9.96,9.96,9.96,1.0
1587859200,2020-04-26 00:00:00,REP/USD,10.69,10.69,10.69,10.69,0.0,0.0
1587772800,2020-04-25 00:00:00,REP/USD,10.31,10.69,10.31,10.69,233.44,22.11
1587686400,2020-04-24 00:00:00,REP/USD,9.518,9.518,9.518,9.518,0.0,0.0
1587600000,2020-04-23 00:00:00,REP/USD,9.518,9.518,9.518,9.518,0.0,0.0
1587513600,2020-04-22 00:00:00,REP/USD,9.518,9.518,9.518,9.518,0.0,0.0
1587427200,2020-04-21 00:00:00,REP/USD,9.95,9.95,9.518,9.518,20.45,2.149
1587340800,2020-04-20 00:00:00,REP/USD,9.95,9.95,9.95,9.95,0.0,0.0
1587254400,2020-04-19 00:00:00,REP/USD,9.999,9.999,9.95,9.95,29.82,2.997
1587168000,2020-04-18 00:00:00,REP/USD,9.966,10.04,9.966,9.999,278.03,27.8
1587081600,2020-04-17 00:00:00,REP/USD,9.966,9.966,9.966,9.966,4.943,0.496
1586995200,2020-04-16 00:00:00,REP/USD,10.0,10.0,10.0,10.0,0.0,0.0
1586908800,2020-04-15 00:00:00,REP/USD,10.0,10.0,10.0,10.0,0.0,0.0
1586822400,2020-04-14 00:00:00,REP/USD,9.666,10.0,9.666,10.0,12.76,1.276
1586736000,2020-04-13 00:00:00,REP/USD,9.666,9.666,9.666,9.666,53.05,5.488
1586649600,2020-04-12 00:00:00,REP/USD,9.237,9.237,9.237,9.237,0.0,0.0
1586563200,2020-04-11 00:00:00,REP/USD,9.237,9.237,9.237,9.237,0.0,0.0
1586476800,2020-04-10 00:00:00,REP/USD,10.68,10.68,9.237,9.237,206.62,22.24
1586390400,2020-04-09 00:00:00,REP/USD,10.68,10.68,10.68,10.68,0.0,0.0
1586304000,2020-04-08 00:00:00,REP/USD,10.68,10.68,10.68,10.68,0.0,0.0
1586217600,2020-04-07 00:00:00,REP/USD,10.68,10.68,10.68,10.68,0.0,0.0
1586131200,2020-04-06 00:00:00,REP/USD,10.68,10.68,10.68,10.68,13.35,1.25
1586044800,2020-04-05 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585958400,2020-04-04 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585872000,2020-04-03 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585785600,2020-04-02 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585699200,2020-04-01 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585612800,2020-03-31 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585526400,2020-03-30 00:00:00,REP/USD,9.228,9.228,9.228,9.228,0.0,0.0
1585440000,2020-03-29 00:00:00,REP/USD,10.31,10.31,9.228,9.228,314.72,32.33
1585353600,2020-03-28 00:00:00,REP/USD,11.0,11.0,9.595,10.24,7087.7,691.39
1585267200,2020-03-27 00:00:00,REP/USD,10.0,11.0,10.0,11.0,367.43,33.45
1585180800,2020-03-26 00:00:00,REP/USD,8.415,11.0,8.415,10.0,205.71,20.98
1585094400,2020-03-25 00:00:00,REP/USD,8.367,8.415,8.367,8.415,31.58,3.752
1585008000,2020-03-24 00:00:00,REP/USD,8.666,8.666,8.327,8.367,90.12,10.61
1584921600,2020-03-23 00:00:00,REP/USD,7.806,8.666,7.806,8.666,6820.78,825.75
1584835200,2020-03-22 00:00:00,REP/USD,8.005,10.47,7.519,7.806,4242.61,515.69
1584748800,2020-03-21 00:00:00,REP/USD,8.1,9.018,8.1,8.215,81.59,9.243
1584662400,2020-03-20 00:00:00,REP/USD,7.091,8.489,7.091,8.1,7484.97,946.78
1584576000,2020-03-19 00:00:00,REP/USD,7.091,7.091,7.091,7.091,0.0,0.0
1584489600,2020-03-18 00:00:00,REP/USD,6.034,7.224,6.034,7.091,94.46,13.15
1584403200,2020-03-17 00:00:00,REP/USD,6.034,6.034,6.034,6.034,0.0,0.0
1584316800,2020-03-16 00:00:00,REP/USD,6.503,6.503,6.034,6.034,199.13,31.62
1584230400,2020-03-15 00:00:00,REP/USD,6.51,6.51,6.51,6.51,0.0,0.0
1584144000,2020-03-14 00:00:00,REP/USD,6.51,6.51,6.51,6.51,0.0,0.0
1584057600,2020-03-13 00:00:00,REP/USD,6.51,6.51,6.51,6.51,0.0,0.0
1583971200,2020-03-12 00:00:00,REP/USD,11.0,11.0,6.51,6.51,512.83,58.08
1583884800,2020-03-11 00:00:00,REP/USD,11.05,11.29,11.0,11.0,2133.53,192.13
1583798400,2020-03-10 00:00:00,REP/USD,11.05,11.05,11.05,11.05,0.0,0.0
1583712000,2020-03-09 00:00:00,REP/USD,11.46,11.46,10.65,11.05,54.64,5.061
1583625600,2020-03-08 00:00:00,REP/USD,13.1,13.1,11.46,11.46,281.24,23.78
1583539200,2020-03-07 00:00:00,REP/USD,13.1,13.1,13.1,13.1,13.1,1.0
1583452800,2020-03-06 00:00:00,REP/USD,13.1,13.1,13.1,13.1,0.0,0.0
1583366400,2020-03-05 00:00:00,REP/USD,12.4,13.12,12.4,13.1,28.92,2.206
1583280000,2020-03-04 00:00:00,REP/USD,12.4,12.4,12.4,12.4,0.0,0.0
1583193600,2020-03-03 00:00:00,REP/USD,12.4,12.4,12.4,12.4,0.0,0.0
1583107200,2020-03-02 00:00:00,REP/USD,12.4,12.4,12.4,12.4,0.0,0.0
1583020800,2020-03-01 00:00:00,REP/USD,12.22,13.08,12.22,12.4,226.87,17.61
1582934400,2020-02-29 00:00:00,REP/USD,11.39,11.39,11.39,11.39,0.0,0.0
1582848000,2020-02-28 00:00:00,REP/USD,11.46,11.46,11.39,11.39,91.7,8.048
1582761600,2020-02-27 00:00:00,REP/USD,11.46,11.46,11.46,11.46,0.0,0.0
1582675200,2020-02-26 00:00:00,REP/USD,14.26,14.26,11.46,11.46,333.04,27.88
1582588800,2020-02-25 00:00:00,REP/USD,14.26,14.26,14.26,14.26,0.0,0.0
1582502400,2020-02-24 00:00:00,REP/USD,14.26,14.26,14.26,14.26,0.0,0.0
1582416000,2020-02-23 00:00:00,REP/USD,12.9,14.26,12.9,14.26,9.27,0.65
1582329600,2020-02-22 00:00:00,REP/USD,14.03,14.03,12.9,12.9,717.48,51.36
1582243200,2020-02-21 00:00:00,REP/USD,12.83,12.83,12.83,12.83,0.0,0.0
1582156800,2020-02-20 00:00:00,REP/USD,13.33,13.86,12.83,12.83,37.44,2.847
1582070400,2020-02-19 00:00:00,REP/USD,13.79,15.43,13.33,13.33,256.18,18.6
1581984000,2020-02-18 00:00:00,REP/USD,13.12,14.71,13.12,13.79,1451.07,98.94
1581897600,2020-02-17 00:00:00,REP/USD,13.44,13.44,13.12,13.12,10.3,0.7855
1581811200,2020-02-16 00:00:00,REP/USD,14.84,15.48,13.25,13.44,3261.67,244.05
1581724800,2020-02-15 00:00:00,REP/USD,16.76,17.01,14.71,14.84,153.76,10.05
1581638400,2020-02-14 00:00:00,REP/USD,16.51,16.76,16.18,16.76,381.71,23.26
1581552000,2020-02-13 00:00:00,REP/USD,17.38,17.55,16.35,16.51,818.48,49.27
1581465600,2020-02-12 00:00:00,REP/USD,16.84,18.23,16.69,17.38,5734.17,325.44
1581379200,2020-02-11 00:00:00,REP/USD,16.18,16.84,15.78,16.84,132.4,8.106
1581292800,2020-02-10 00:00:00,REP/USD,16.31,16.44,15.51,16.18,117.03,7.289
1581206400,2020-02-09 00:00:00,REP/USD,16.04,16.7,16.04,16.31,353.39,21.77
1581120000,2020-02-08 00:00:00,REP/USD,15.65,16.04,15.25,16.04,96.88,6.198
1581033600,2020-02-07 00:00:00,REP/USD,15.65,16.17,15.38,15.65,297.01,18.78
1580947200,2020-02-06 00:00:00,REP/USD,15.65,16.57,15.65,15.65,155.15,9.612
1580860800,2020-02-05 00:00:00,REP/USD,15.38,15.85,15.12,15.65,196.86,12.74
1580774400,2020-02-04 00:00:00,REP/USD,15.14,16.57,14.85,15.38,1074.15,68.9
1580688000,2020-02-03 00:00:00,REP/USD,14.32,15.14,14.32,15.14,876.47,58.36
1580601600,2020-02-02 00:00:00,REP/USD,14.32,14.78,14.19,14.32,966.44,65.99
1580515200,2020-02-01 00:00:00,REP/USD,14.32,14.32,14.32,14.32,0.0,0.0
1580428800,2020-01-31 00:00:00,REP/USD,14.72,15.06,14.06,14.32,473.69,31.62
1580342400,2020-01-30 00:00:00,REP/USD,14.06,14.72,13.66,14.72,7478.18,525.65
1580256000,2020-01-29 00:00:00,REP/USD,14.0,14.94,14.0,14.06,135.0,9.187
1580169600,2020-01-28 00:00:00,REP/USD,14.99,15.04,14.0,14.0,530.75,36.4
1580083200,2020-01-27 00:00:00,REP/USD,14.47,14.99,14.47,14.99,106.22,7.087
1579996800,2020-01-26 00:00:00,REP/USD,14.43,15.9,14.43,14.47,4039.2,259.85
1579910400,2020-01-25 00:00:00,REP/USD,14.89,15.66,14.43,14.43,628.63,41.66
1579824000,2020-01-24 00:00:00,REP/USD,13.85,15.01,13.85,14.89,71.96,4.962
1579737600,2020-01-23 00:00:00,REP/USD,14.67,14.67,13.75,13.85,89.04,6.36
1579651200,2020-01-22 00:00:00,REP/USD,14.5,14.67,14.22,14.67,319.89,22.0
1579564800,2020-01-21 00:00:00,REP/USD,14.5,14.5,14.5,14.5,0.0,0.0
1579478400,2020-01-20 00:00:00,REP/USD,14.09,14.5,13.3,14.5,1027.33,75.66
1579392000,2020-01-19 00:00:00,REP/USD,15.67,15.67,12.53,14.09,2323.43,170.78
1579305600,2020-01-18 00:00:00,REP/USD,15.0,15.67,15.0,15.67,409.27,26.87
1579219200,2020-01-17 00:00:00,REP/USD,19.18,19.18,15.0,15.0,1986.24,125.25
1579132800,2020-01-16 00:00:00,REP/USD,16.17,19.82,15.08,19.18,16772.78,976.68
1579046400,2020-01-15 00:00:00,REP/USD,9.785,16.17,9.785,16.17,6422.03,444.13
1578960000,2020-01-14 00:00:00,REP/USD,9.774,10.4,9.59,9.785,835.0,85.99
1578873600,2020-01-13 00:00:00,REP/USD,9.775,9.775,9.5,9.774,3736.77,390.22
1578787200,2020-01-12 00:00:00,REP/USD,9.668,9.775,9.668,9.775,239.96,24.56
1578700800,2020-01-11 00:00:00,REP/USD,9.062,9.172,9.062,9.172,0.04477,0.004881
1578614400,2020-01-10 00:00:00,REP/USD,9.338,9.668,9.062,9.062,228.05,24.33
1578528000,2020-01-09 00:00:00,REP/USD,9.503,9.503,9.283,9.338,34.45,3.685
1578441600,2020-01-08 00:00:00,REP/USD,9.365,9.834,9.365,9.503,84.33,8.759
1578355200,2020-01-07 00:00:00,REP/USD,9.365,9.365,9.365,9.365,0.0,0.0
1578268800,2020-01-06 00:00:00,REP/USD,9.365,9.365,9.365,9.365,0.0,0.0
1578182400,2020-01-05 00:00:00,REP/USD,9.92,9.922,9.365,9.365,841.75,85.12
1578096000,2020-01-04 00:00:00,REP/USD,9.482,12.79,8.8,9.055,18024.54,1747.45
1578009600,2020-01-03 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577923200,2020-01-02 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577836800,2020-01-01 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577750400,2019-12-31 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577664000,2019-12-30 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577577600,2019-12-29 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577491200,2019-12-28 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577404800,2019-12-27 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577318400,2019-12-26 00:00:00,REP/USD,9.273,9.273,9.273,9.273,0.0,0.0
1577232000,2019-12-25 00:00:00,REP/USD,9.506,9.506,9.273,9.273,42.95,4.632
1577145600,2019-12-24 00:00:00,REP/USD,9.506,9.506,9.506,9.506,0.0,0.0
1577059200,2019-12-23 00:00:00,REP/USD,9.506,9.506,9.506,9.506,28.49,2.997
1576972800,2019-12-22 00:00:00,REP/USD,9.911,9.911,9.911,9.911,0.0,0.0
1576886400,2019-12-21 00:00:00,REP/USD,9.911,9.911,9.911,9.911,0.0,0.0
1576800000,2019-12-20 00:00:00,REP/USD,9.911,9.911,9.911,9.911,0.0,0.0
1576713600,2019-12-19 00:00:00,REP/USD,9.911,9.911,9.911,9.911,0.0,0.0
1576627200,2019-12-18 00:00:00,REP/USD,8.4,9.911,8.4,9.911,9.863,0.9952
1576540800,2019-12-17 00:00:00,REP/USD,10.0,10.0,8.4,8.4,169.07,20.0
1576454400,2019-12-16 00:00:00,REP/USD,10.0,10.0,10.0,10.0,0.09847,0.009847
1576368000,2019-12-15 00:00:00,REP/USD,10.0,10.0,10.0,10.0,50.75,5.075
1576281600,2019-12-14 00:00:00,REP/USD,10.0,10.0,10.0,10.0,0.103,0.0103
1576195200,2019-12-13 00:00:00,REP/USD,10.0,10.0,10.0,10.0,0.0,0.0
1576108800,2019-12-12 00:00:00,REP/USD,10.0,10.0,10.0,10.0,187.66,18.77
1576022400,2019-12-11 00:00:00,REP/USD,10.07,11.57,10.0,10.0,512.78,51.05
1575936000,2019-12-10 00:00:00,REP/USD,10.07,10.07,10.07,10.07,0.0,0.0
1575849600,2019-12-09 00:00:00,REP/USD,10.07,10.07,10.07,10.07,0.0,0.0
1575763200,2019-12-08 00:00:00,REP/USD,10.07,10.07,10.07,10.07,0.0,0.0
1575676800,2019-12-07 00:00:00,REP/USD,10.07,10.07,10.07,10.07,0.0,0.0
1575590400,2019-12-06 00:00:00,REP/USD,10.07,10.07,10.07,10.07,40.82,4.055
1575504000,2019-12-05 00:00:00,REP/USD,9.609,9.609,9.609,9.609,0.0,0.0
1575417600,2019-12-04 00:00:00,REP/USD,9.609,9.609,9.609,9.609,57.07,5.939
1575331200,2019-12-03 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1575244800,2019-12-02 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1575158400,2019-12-01 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1575072000,2019-11-30 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1574985600,2019-11-29 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1574899200,2019-11-28 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1574812800,2019-11-27 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1574726400,2019-11-26 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1574640000,2019-11-25 00:00:00,REP/USD,10.32,12.15,9.787,10.35,68.92,6.584
1574553600,2019-11-24 00:00:00,REP/USD,10.7,10.7,10.32,10.32,237.27,23.0
1574467200,2019-11-23 00:00:00,REP/USD,10.7,10.7,10.7,10.7,0.0,0.0
1574380800,2019-11-22 00:00:00,REP/USD,9.918,11.27,9.918,10.7,6603.67,621.27
1574294400,2019-11-21 00:00:00,REP/USD,10.56,10.56,10.56,10.56,0.0,0.0
1574208000,2019-11-20 00:00:00,REP/USD,10.56,10.56,10.56,10.56,0.0,0.0
1574121600,2019-11-19 00:00:00,REP/USD,10.56,10.56,10.56,10.56,0.0,0.0
1574035200,2019-11-18 00:00:00,REP/USD,10.56,10.56,10.56,10.56,0.0,0.0
1573948800,2019-11-17 00:00:00,REP/USD,10.56,10.56,10.56,10.56,0.0,0.0
1573862400,2019-11-16 00:00:00,REP/USD,10.82,11.0,10.56,10.56,673.08,61.24
1573776000,2019-11-15 00:00:00,REP/USD,10.82,10.82,10.82,10.82,24.87,2.299
1573689600,2019-11-14 00:00:00,REP/USD,11.98,11.98,11.98,11.98,0.0,0.0
1573603200,2019-11-13 00:00:00,REP/USD,11.98,11.98,11.98,11.98,0.0,0.0
1573516800,2019-11-12 00:00:00,REP/USD,11.98,11.98,11.98,11.98,0.0,0.0
1573430400,2019-11-11 00:00:00,REP/USD,12.51,12.51,11.98,11.98,14.97,1.25
1573344000,2019-11-10 00:00:00,REP/USD,12.51,12.51,12.51,12.51,0.0,0.0
1573257600,2019-11-09 00:00:00,REP/USD,12.51,12.51,12.51,12.51,0.0,0.0
1573171200,2019-11-08 00:00:00,REP/USD,12.51,12.51,12.51,12.51,26.27,2.1
1573084800,2019-11-07 00:00:00,REP/USD,12.16,12.16,11.1,11.1,666.0,60.0
1572998400,2019-11-06 00:00:00,REP/USD,12.16,12.16,12.16,12.16,0.0,0.0
1572912000,2019-11-05 00:00:00,REP/USD,12.03,12.27,12.03,12.16,49.99,4.082
1572825600,2019-11-04 00:00:00,REP/USD,10.23,12.03,10.23,12.03,517.54,43.25
1572739200,2019-11-03 00:00:00,REP/USD,9.93,10.31,9.93,10.23,334.86,32.5
1572652800,2019-11-02 00:00:00,REP/USD,9.93,9.93,9.93,9.93,74.66,7.519
1572566400,2019-11-01 00:00:00,REP/USD,8.6,8.6,8.6,8.6,0.0,0.0
1572480000,2019-10-31 00:00:00,REP/USD,8.6,8.6,8.6,8.6,0.0,0.0
1572393600,2019-10-30 00:00:00,REP/USD,8.6,8.6,8.6,8.6,0.0,0.0
1572307200,2019-10-29 00:00:00,REP/USD,8.0,10.4,8.0,8.6,455.82,48.67
1572220800,2019-10-28 00:00:00,REP/USD,8.0,8.0,8.0,8.0,347.5,43.44
1572134400,2019-10-27 00:00:00,REP/USD,8.0,8.0,8.0,8.0,0.0,0.0
1572048000,2019-10-26 00:00:00,REP/USD,8.067,8.067,8.0,8.0,86.22,10.78
1571961600,2019-10-25 00:00:00,REP/USD,7.021,8.202,7.021,8.067,152.18,19.13
1571875200,2019-10-24 00:00:00,REP/USD,7.021,7.021,7.021,7.021,0.0,0.0
1571788800,2019-10-23 00:00:00,REP/USD,8.067,8.067,7.021,7.021,903.85,121.75
1571702400,2019-10-22 00:00:00,REP/USD,8.202,8.202,8.0,8.067,21.68,2.677
1571616000,2019-10-21 00:00:00,REP/USD,8.202,8.269,8.202,8.202,29.68,3.608
1571529600,2019-10-20 00:00:00,REP/USD,8.135,8.202,8.135,8.202,3.281,0.4
1571443200,2019-10-19 00:00:00,REP/USD,8.202,8.269,8.067,8.135,104.82,12.85
1571356800,2019-10-18 00:00:00,REP/USD,8.26,8.269,8.067,8.202,1710.01,207.21
1571270400,2019-10-17 00:00:00,REP/USD,8.067,8.26,8.067,8.26,256.58,31.13
1571184000,2019-10-16 00:00:00,REP/USD,8.202,8.26,8.067,8.067,88.3,10.83
1571097600,2019-10-15 00:00:00,REP/USD,7.648,8.606,7.648,8.202,951.68,112.29
1571011200,2019-10-14 00:00:00,REP/USD,8.688,8.688,7.648,7.648,154.89,20.0
1570924800,2019-10-13 00:00:00,REP/USD,8.688,8.688,8.688,8.688,0.0,0.0
1570838400,2019-10-12 00:00:00,REP/USD,7.772,8.688,7.772,8.688,13.9,1.6
1570752000,2019-10-11 00:00:00,REP/USD,7.772,7.772,7.772,7.772,0.0,0.0
1570665600,2019-10-10 00:00:00,REP/USD,7.772,7.772,7.772,7.772,0.0,0.0
1570579200,2019-10-09 00:00:00,REP/USD,7.772,7.772,7.772,7.772,0.0,0.0
1570492800,2019-10-08 00:00:00,REP/USD,8.11,8.147,7.771,7.772,1540.91,197.38
1570406400,2019-10-07 00:00:00,REP/USD,8.11,8.11,8.11,8.11,0.0,0.0
1570320000,2019-10-06 00:00:00,REP/USD,8.11,8.11,8.11,8.11,0.0,0.0
1570233600,2019-10-05 00:00:00,REP/USD,8.16,8.16,8.11,8.11,40.55,5.0
1570147200,2019-10-04 00:00:00,REP/USD,8.16,8.16,8.16,8.16,0.0,0.0
1570060800,2019-10-03 00:00:00,REP/USD,8.31,8.31,8.16,8.16,34.27,4.2
1569974400,2019-10-02 00:00:00,REP/USD,8.31,8.31,8.31,8.31,0.0,0.0
1569888000,2019-10-01 00:00:00,REP/USD,8.31,8.31,8.31,8.31,0.0,0.0
1569801600,2019-09-30 00:00:00,REP/USD,8.34,8.34,8.31,8.31,66.48,8.0
1569715200,2019-09-29 00:00:00,REP/USD,8.34,8.34,8.34,8.34,0.0,0.0
1569628800,2019-09-28 00:00:00,REP/USD,8.272,8.34,8.127,8.34,81.44,9.78
1569542400,2019-09-27 00:00:00,REP/USD,8.272,8.272,8.272,8.272,0.0,0.0
1569456000,2019-09-26 00:00:00,REP/USD,10.15,10.15,7.841,8.272,50.72,6.442
1569369600,2019-09-25 00:00:00,REP/USD,10.15,10.15,10.15,10.15,0.0,0.0
1569283200,2019-09-24 00:00:00,REP/USD,10.89,10.89,10.15,10.15,177.75,17.5
1569196800,2019-09-23 00:00:00,REP/USD,10.89,10.89,10.89,10.89,0.0,0.0
1569110400,2019-09-22 00:00:00,REP/USD,10.89,10.89,10.89,10.89,0.0,0.0
