https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EDO
1558569600,2019-05-23 00:00:00,EDO/USD,0.7,0.7687,0.6851,0.7452,186530.17,258155.3
1558483200,2019-05-22 00:00:00,EDO/USD,0.718,0.7509,0.6975,0.7,75181.22,104000.71
1558396800,2019-05-21 00:00:00,EDO/USD,0.703,0.7346,0.6915,0.718,80573.08,112232.72
1558310400,2019-05-20 00:00:00,EDO/USD,0.7173,0.75,0.6804,0.703,216952.65,302736.45
1558224000,2019-05-19 00:00:00,EDO/USD,0.6191,0.9583,0.6161,0.7173,564099.7,732014.39
1558137600,2019-05-18 00:00:00,EDO/USD,0.6534,0.687,0.6178,0.6191,20866.47,32463.85
1558051200,2019-05-17 00:00:00,EDO/USD,0.6211,0.729,0.5839,0.6534,173287.17,271549.43
1557964800,2019-05-16 00:00:00,EDO/USD,0.676,0.722,0.602,0.6211,138610.69,214596.99
1557878400,2019-05-15 00:00:00,EDO/USD,0.604,0.75,0.5897,0.676,202330.4,303415.24
1557792000,2019-05-14 00:00:00,EDO/USD,0.5831,0.63,0.5831,0.604,83863.99,140196.84
1557705600,2019-05-13 00:00:00,EDO/USD,0.5859,0.648,0.581,0.5831,79243.0,132271.89
1557619200,2019-05-12 00:00:00,EDO/USD,0.5992,0.6778,0.581,0.5859,107096.15,175911.7
1557532800,2019-05-11 00:00:00,EDO/USD,0.5702,0.6286,0.57,0.5992,93531.73,158146.27
1557446400,2019-05-10 00:00:00,EDO/USD,0.5768,0.6224,0.57,0.5702,45603.97,78631.74
1557360000,2019-05-09 00:00:00,EDO/USD,0.6176,0.6251,0.566,0.5768,74025.4,123132.68
1557273600,2019-05-08 00:00:00,EDO/USD,0.6311,0.6311,0.6102,0.6176,48966.15,78892.27
1557187200,2019-05-07 00:00:00,EDO/USD,0.62,0.64,0.62,0.6311,65463.75,103178.83
1557100800,2019-05-06 00:00:00,EDO/USD,0.6116,0.6326,0.6116,0.62,47742.17,76529.16
1557014400,2019-05-05 00:00:00,EDO/USD,0.6176,0.6254,0.6045,0.6116,11663.39,18961.84
1556928000,2019-05-04 00:00:00,EDO/USD,0.6096,0.6396,0.6012,0.6176,36936.36,60051.45
1556841600,2019-05-03 00:00:00,EDO/USD,0.5924,0.6481,0.572,0.6096,139713.85,228199.0
1556755200,2019-05-02 00:00:00,EDO/USD,0.5634,0.6556,0.5573,0.5924,96457.17,159882.17
1556668800,2019-05-01 00:00:00,EDO/USD,0.5658,0.5725,0.548,0.5634,39750.75,71029.32
1556582400,2019-04-30 00:00:00,EDO/USD,0.5382,0.566,0.5343,0.5658,49563.83,90448.27
1556496000,2019-04-29 00:00:00,EDO/USD,0.5459,0.5636,0.5324,0.5382,21781.1,39954.18
1556409600,2019-04-28 00:00:00,EDO/USD,0.544,0.568,0.5321,0.5459,50459.75,91607.5
1556323200,2019-04-27 00:00:00,EDO/USD,0.5376,0.5645,0.527,0.544,70599.18,128655.78
1556236800,2019-04-26 00:00:00,EDO/USD,0.5255,0.5636,0.51,0.5376,106255.05,203331.65
1556150400,2019-04-25 00:00:00,EDO/USD,0.5634,0.5823,0.5207,0.5255,129574.63,236385.18
1556064000,2019-04-24 00:00:00,EDO/USD,0.588,0.5987,0.554,0.5634,189766.95,330763.22
1555977600,2019-04-23 00:00:00,EDO/USD,0.6617,0.6617,0.588,0.588,292883.96,478089.17
1555891200,2019-04-22 00:00:00,EDO/USD,0.65,0.6617,0.6422,0.6617,34218.03,52892.77
1555804800,2019-04-21 00:00:00,EDO/USD,0.6677,0.6974,0.6401,0.65,42817.2,65299.3
1555718400,2019-04-20 00:00:00,EDO/USD,0.7103,0.7103,0.6677,0.6677,36224.47,51998.63
1555632000,2019-04-19 00:00:00,EDO/USD,0.6576,0.72,0.6576,0.7103,724665.36,1050293.14
1555545600,2019-04-18 00:00:00,EDO/USD,0.6456,0.6653,0.6456,0.6576,10663.83,16394.97
1555459200,2019-04-17 00:00:00,EDO/USD,0.6592,0.69,0.6408,0.6456,46372.42,70216.7
1555372800,2019-04-16 00:00:00,EDO/USD,0.6296,0.6708,0.6186,0.6592,124011.01,188342.12
1555286400,2019-04-15 00:00:00,EDO/USD,0.6634,0.6738,0.6176,0.6296,75537.76,117975.83
1555200000,2019-04-14 00:00:00,EDO/USD,0.6543,0.6733,0.6381,0.6634,26795.61,40906.33
1555113600,2019-04-13 00:00:00,EDO/USD,0.641,0.69,0.6362,0.6543,51116.11,77051.06
1555027200,2019-04-12 00:00:00,EDO/USD,0.6204,0.6685,0.6113,0.641,37090.45,58383.9
1554940800,2019-04-11 00:00:00,EDO/USD,0.67,0.67,0.612,0.6204,141684.54,224906.82
1554854400,2019-04-10 00:00:00,EDO/USD,0.6992,0.7066,0.6692,0.67,111619.72,164668.94
1554768000,2019-04-09 00:00:00,EDO/USD,0.7105,0.7156,0.6846,0.6992,73174.69,105300.81
1554681600,2019-04-08 00:00:00,EDO/USD,0.7112,0.745,0.69,0.7105,174774.61,243453.57
1554595200,2019-04-07 00:00:00,EDO/USD,0.7202,0.731,0.7111,0.7112,79249.32,110493.33
1554508800,2019-04-06 00:00:00,EDO/USD,0.725,0.762,0.7137,0.7202,188477.14,258191.35
1554422400,2019-04-05 00:00:00,EDO/USD,0.6922,0.7389,0.6816,0.725,96695.56,134148.77
1554336000,2019-04-04 00:00:00,EDO/USD,0.6732,0.7143,0.6732,0.6922,59439.1,86681.69
1554249600,2019-04-03 00:00:00,EDO/USD,0.708,0.7348,0.6732,0.6732,453264.11,639698.89
1554163200,2019-04-02 00:00:00,EDO/USD,0.705,0.7451,0.64,0.708,413534.56,585100.74
1554076800,2019-04-01 00:00:00,EDO/USD,0.699,0.7146,0.6935,0.705,99949.52,142554.93
1553990400,2019-03-31 00:00:00,EDO/USD,0.6923,0.7054,0.6923,0.699,64354.07,92043.23
1553904000,2019-03-30 00:00:00,EDO/USD,0.7106,0.715,0.6855,0.6923,63970.58,92173.1
1553817600,2019-03-29 00:00:00,EDO/USD,0.6941,0.715,0.6941,0.7106,151946.57,215512.79
1553731200,2019-03-28 00:00:00,EDO/USD,0.7144,0.7152,0.6908,0.6941,57197.24,81922.64
1553644800,2019-03-27 00:00:00,EDO/USD,0.6983,0.7167,0.6811,0.7144,58428.79,83822.14
1553558400,2019-03-26 00:00:00,EDO/USD,0.6704,0.699,0.655,0.6983,76571.34,114462.79
1553472000,2019-03-25 00:00:00,EDO/USD,0.7051,0.7051,0.65,0.6704,92604.44,137923.82
1553385600,2019-03-24 00:00:00,EDO/USD,0.7197,0.7197,0.7049,0.7051,1959.18,2776.31
1553299200,2019-03-23 00:00:00,EDO/USD,0.7188,0.7245,0.7068,0.7197,11470.99,15990.0
1553212800,2019-03-22 00:00:00,EDO/USD,0.6999,0.7303,0.6915,0.7188,86122.71,121633.47
1553126400,2019-03-21 00:00:00,EDO/USD,0.7525,0.76,0.6727,0.6999,404656.14,564588.75
1553040000,2019-03-20 00:00:00,EDO/USD,0.785,0.7926,0.7098,0.7525,356746.71,475195.69
1552953600,2019-03-19 00:00:00,EDO/USD,0.7901,0.793,0.76,0.785,112785.34,145730.67
1552867200,2019-03-18 00:00:00,EDO/USD,0.8,0.806,0.758,0.7901,103610.6,133219.49
1552780800,2019-03-17 00:00:00,EDO/USD,0.81,0.81,0.785,0.8,59845.16,74781.03
1552694400,2019-03-16 00:00:00,EDO/USD,0.794,0.82,0.7871,0.81,332997.88,413658.8
1552608000,2019-03-15 00:00:00,EDO/USD,0.8123,0.8168,0.7478,0.794,745259.44,936892.75
1552521600,2019-03-14 00:00:00,EDO/USD,0.8208,0.87,0.758,0.8123,203205.84,254688.71
1552435200,2019-03-13 00:00:00,EDO/USD,0.807,0.833,0.807,0.8208,17908.65,21778.58
1552348800,2019-03-12 00:00:00,EDO/USD,0.84,0.8697,0.7818,0.834,50549.08,60733.1
1552262400,2019-03-11 00:00:00,EDO/USD,0.8162,0.84,0.7848,0.84,15753.67,19008.64
1552176000,2019-03-10 00:00:00,EDO/USD,0.82,0.8372,0.7801,0.8162,7789.37,9743.22
1552089600,2019-03-09 00:00:00,EDO/USD,0.7906,0.85,0.7732,0.82,56626.43,69373.25
1552003200,2019-03-08 00:00:00,EDO/USD,0.7882,0.81,0.7807,0.7906,6000.1,7587.88
1551916800,2019-03-07 00:00:00,EDO/USD,0.799,0.8048,0.77,0.7882,23103.81,28982.41
1551830400,2019-03-06 00:00:00,EDO/USD,0.7754,0.799,0.7728,0.799,14024.59,17620.1
1551744000,2019-03-05 00:00:00,EDO/USD,0.7602,0.7939,0.7602,0.7878,29425.16,37703.66
1551657600,2019-03-04 00:00:00,EDO/USD,0.7773,0.7803,0.7464,0.7602,5814.45,7656.75
1551571200,2019-03-03 00:00:00,EDO/USD,0.7809,0.799,0.7773,0.7773,15092.19,19016.91
1551484800,2019-03-02 00:00:00,EDO/USD,0.788,0.835,0.76,0.7809,10424.81,13291.75
1551398400,2019-03-01 00:00:00,EDO/USD,0.7849,0.8073,0.743,0.788,49253.72,63647.95
1551312000,2019-02-28 00:00:00,EDO/USD,0.7873,0.8073,0.76,0.7849,36604.58,47604.2
1551225600,2019-02-27 00:00:00,EDO/USD,0.78,0.88,0.7654,0.7873,143669.72,170576.79
1551139200,2019-02-26 00:00:00,EDO/USD,0.776,0.785,0.7692,0.78,2563.02,3285.99
1551052800,2019-02-25 00:00:00,EDO/USD,0.76,0.7797,0.76,0.776,11471.85,14901.81
1550966400,2019-02-24 00:00:00,EDO/USD,0.8317,0.835,0.76,0.76,51643.98,63807.6
1550880000,2019-02-23 00:00:00,EDO/USD,0.8032,0.8579,0.793,0.8317,62279.85,76348.68
1550793600,2019-02-22 00:00:00,EDO/USD,0.8174,0.8285,0.795,0.8032,3717.41,4577.74
1550707200,2019-02-21 00:00:00,EDO/USD,0.8247,0.8247,0.7805,0.8174,14170.55,17727.95
1550620800,2019-02-20 00:00:00,EDO/USD,0.8011,0.8249,0.7786,0.8247,63846.14,80079.92
1550534400,2019-02-19 00:00:00,EDO/USD,0.8068,0.9104,0.7912,0.8011,104605.51,123308.04
1550448000,2019-02-18 00:00:00,EDO/USD,0.7537,0.8091,0.7463,0.8068,38390.72,48562.16
1550361600,2019-02-17 00:00:00,EDO/USD,0.736,0.772,0.7287,0.7537,9374.73,12467.17
1550275200,2019-02-16 00:00:00,EDO/USD,0.7153,0.8,0.7153,0.736,33089.12,43101.2
1550188800,2019-02-15 00:00:00,EDO/USD,0.7301,0.7397,0.713,0.7153,7743.91,10770.96
1550102400,2019-02-14 00:00:00,EDO/USD,0.7239,0.7446,0.7175,0.7301,6120.03,8324.76
1550016000,2019-02-13 00:00:00,EDO/USD,0.7288,0.7569,0.7225,0.7239,5034.93,6844.61
1549929600,2019-02-12 00:00:00,EDO/USD,0.725,0.7391,0.711,0.7288,10722.78,14800.93
1549843200,2019-02-11 00:00:00,EDO/USD,0.7186,0.7235,0.711,0.7125,13470.21,18857.91
1549756800,2019-02-10 00:00:00,EDO/USD,0.73,0.798,0.7114,0.7288,24615.85,32612.49
1549670400,2019-02-09 00:00:00,EDO/USD,0.705,0.73,0.705,0.73,21976.61,30781.81
1549584000,2019-02-08 00:00:00,EDO/USD,0.6643,0.8,0.6643,0.7137,65411.65,89647.35
1549497600,2019-02-07 00:00:00,EDO/USD,0.6649,0.688,0.6485,0.6643,56697.2,87071.26
1549411200,2019-02-06 00:00:00,EDO/USD,0.6532,0.6764,0.6501,0.6649,19670.26,29943.7
1549324800,2019-02-05 00:00:00,EDO/USD,0.6635,0.6719,0.654,0.6602,11211.28,16947.88
1549238400,2019-02-04 00:00:00,EDO/USD,0.6662,0.74,0.662,0.6635,33933.62,49923.77
1549152000,2019-02-03 00:00:00,EDO/USD,0.6781,0.6834,0.6613,0.6662,12598.28,18945.13
1549065600,2019-02-02 00:00:00,EDO/USD,0.6904,0.698,0.6613,0.6781,15473.48,22942.35
1548979200,2019-02-01 00:00:00,EDO/USD,0.663,0.712,0.6613,0.6904,57681.36,84848.0
1548892800,2019-01-31 00:00:00,EDO/USD,0.6978,0.7107,0.6611,0.663,12004.88,17819.66
1548806400,2019-01-30 00:00:00,EDO/USD,0.6874,0.7203,0.6726,0.6978,45120.38,65348.45
1548720000,2019-01-29 00:00:00,EDO/USD,0.6703,0.7544,0.65,0.6874,21810.97,31406.35
1548633600,2019-01-28 00:00:00,EDO/USD,0.7332,0.7378,0.65,0.6703,28473.25,40721.69
1548547200,2019-01-27 00:00:00,EDO/USD,0.7722,0.7722,0.69,0.7332,57534.07,79937.37
1548460800,2019-01-26 00:00:00,EDO/USD,0.7976,0.87,0.7581,0.7722,14822.66,18662.62
1548374400,2019-01-25 00:00:00,EDO/USD,0.8017,0.8017,0.7733,0.7976,4164.13,5292.6
1548288000,2019-01-24 00:00:00,EDO/USD,0.7852,0.8017,0.7733,0.8017,770.27,985.07
1548201600,2019-01-23 00:00:00,EDO/USD,0.8213,0.8321,0.7758,0.7852,17733.46,22465.27
1548115200,2019-01-22 00:00:00,EDO/USD,0.8205,0.8562,0.7779,0.8213,19113.47,23911.77
1548028800,2019-01-21 00:00:00,EDO/USD,0.8292,0.8962,0.8102,0.8205,7108.19,8458.55
1547942400,2019-01-20 00:00:00,EDO/USD,0.8651,0.88,0.8,0.8292,11377.04,13742.9
1547856000,2019-01-19 00:00:00,EDO/USD,0.851,0.8777,0.826,0.8651,3575.32,4094.35
1547769600,2019-01-18 00:00:00,EDO/USD,0.8362,0.851,0.81,0.851,6773.44,8149.89
1547683200,2019-01-17 00:00:00,EDO/USD,0.8264,0.8362,0.8082,0.8362,965.14,1180.1
1547596800,2019-01-16 00:00:00,EDO/USD,0.806,0.8264,0.8037,0.8264,2079.88,2564.63
1547510400,2019-01-15 00:00:00,EDO/USD,0.813,0.8353,0.806,0.806,493643.93,603420.58
1547424000,2019-01-14 00:00:00,EDO/USD,0.7808,0.8249,0.7568,0.813,12388.05,15595.01
1547337600,2019-01-13 00:00:00,EDO/USD,0.8432,0.8502,0.7429,0.7808,13649.23,17072.79
1547251200,2019-01-12 00:00:00,EDO/USD,0.83,0.894,0.8257,0.8432,7663.99,9065.12
1547164800,2019-01-11 00:00:00,EDO/USD,0.8374,0.843,0.8249,0.83,17687.61,21081.61
1547078400,2019-01-10 00:00:00,EDO/USD,0.9581,0.9681,0.8252,0.8374,70977.0,79235.6
1546992000,2019-01-09 00:00:00,EDO/USD,0.99,1.005,0.938,0.9581,56915.81,58656.86
1546905600,2019-01-08 00:00:00,EDO/USD,0.9133,1.005,0.913,0.99,228932.96,236508.87
1546819200,2019-01-07 00:00:00,EDO/USD,0.913,0.9479,0.9116,0.9133,7791.95,8428.48
1546732800,2019-01-06 00:00:00,EDO/USD,0.87,0.98,0.87,0.932,172948.35,183716.52
1546646400,2019-01-05 00:00:00,EDO/USD,0.8327,1.045,0.805,0.8892,296747.38,317809.21
1546560000,2019-01-04 00:00:00,EDO/USD,0.8346,0.835,0.8052,0.8327,6441.89,7775.55
1546473600,2019-01-03 00:00:00,EDO/USD,0.8754,0.8754,0.8271,0.8346,14129.44,16783.69
1546387200,2019-01-02 00:00:00,EDO/USD,0.8092,0.91,0.8045,0.8754,68956.72,78443.95
1546300800,2019-01-01 00:00:00,EDO/USD,0.7712,0.8335,0.7678,0.8092,12078.8,15277.18
1546214400,2018-12-31 00:00:00,EDO/USD,0.8051,0.8159,0.7485,0.7712,13894.49,17451.56
1546128000,2018-12-30 00:00:00,EDO/USD,0.8072,0.815,0.8025,0.8051,11956.93,14838.69
1546041600,2018-12-29 00:00:00,EDO/USD,0.82,0.8392,0.8051,0.8072,13895.2,17072.8
1545955200,2018-12-28 00:00:00,EDO/USD,0.7798,0.843,0.7524,0.82,33774.49,41359.92
1545868800,2018-12-27 00:00:00,EDO/USD,0.79,0.819,0.7329,0.7798,46248.33,60832.23
1545782400,2018-12-26 00:00:00,EDO/USD,0.78,0.806,0.76,0.79,14218.46,18157.94
1545696000,2018-12-25 00:00:00,EDO/USD,0.8501,0.8501,0.743,0.78,84422.84,106021.01
1545609600,2018-12-24 00:00:00,EDO/USD,0.8608,0.97,0.8501,0.8501,195027.07,212200.03
1545523200,2018-12-23 00:00:00,EDO/USD,0.9018,0.9084,0.8574,0.8608,17693.33,19983.49
1545436800,2018-12-22 00:00:00,EDO/USD,0.8331,0.89,0.8331,0.89,11244.63,13023.59
1545350400,2018-12-21 00:00:00,EDO/USD,0.8894,0.92,0.83,0.8331,32007.86,35999.96
1545264000,2018-12-20 00:00:00,EDO/USD,0.8011,0.9298,0.7952,0.8894,250266.69,286266.65
1545177600,2018-12-19 00:00:00,EDO/USD,0.78,0.85,0.77,0.8011,320722.34,390572.16
1545091200,2018-12-18 00:00:00,EDO/USD,0.7795,0.7895,0.756,0.78,40666.9,52234.22
1545004800,2018-12-17 00:00:00,EDO/USD,0.7011,0.7999,0.6705,0.7795,57292.11,75956.21
1544918400,2018-12-16 00:00:00,EDO/USD,0.691,0.7289,0.691,0.7011,12148.18,17179.25
1544832000,2018-12-15 00:00:00,EDO/USD,0.7,0.7159,0.6825,0.691,59854.33,85642.08
1544745600,2018-12-14 00:00:00,EDO/USD,0.71,0.7183,0.7,0.7,68406.85,97159.19
1544659200,2018-12-13 00:00:00,EDO/USD,0.713,0.7248,0.71,0.71,126389.42,177873.84
1544572800,2018-12-12 00:00:00,EDO/USD,0.6512,0.82,0.6512,0.713,172496.22,233254.99
1544486400,2018-12-11 00:00:00,EDO/USD,0.7,0.7,0.6512,0.6512,39413.34,58909.89
1544400000,2018-12-10 00:00:00,EDO/USD,0.7081,0.7237,0.685,0.7,33400.27,47763.26
1544313600,2018-12-09 00:00:00,EDO/USD,0.6608,0.7247,0.6234,0.7081,67165.5,102328.51
1544227200,2018-12-08 00:00:00,EDO/USD,0.6561,0.7742,0.6184,0.6608,16457.14,25084.36
1544140800,2018-12-07 00:00:00,EDO/USD,0.7,0.7112,0.6,0.6561,175646.1,270499.67
1544054400,2018-12-06 00:00:00,EDO/USD,0.7278,0.7376,0.7,0.7,318630.41,451759.97
1543968000,2018-12-05 00:00:00,EDO/USD,0.7679,0.7927,0.7278,0.7292,81314.19,108660.53
1543881600,2018-12-04 00:00:00,EDO/USD,0.7342,0.7971,0.7342,0.7679,28341.32,36809.9
1543795200,2018-12-03 00:00:00,EDO/USD,0.7902,0.7902,0.7297,0.7342,30791.66,40434.49
1543708800,2018-12-02 00:00:00,EDO/USD,0.7991,0.8341,0.7849,0.7902,39027.14,48307.41
1543622400,2018-12-01 00:00:00,EDO/USD,0.7641,0.8247,0.7458,0.7902,14971.12,19412.14
1543536000,2018-11-30 00:00:00,EDO/USD,0.8098,0.8216,0.7641,0.7641,27123.24,34090.11
1543449600,2018-11-29 00:00:00,EDO/USD,0.8038,0.8513,0.79,0.8098,75889.55,91871.58
1543363200,2018-11-28 00:00:00,EDO/USD,0.733,0.8214,0.73,0.8038,70999.39,89599.4
1543276800,2018-11-27 00:00:00,EDO/USD,0.71,0.75,0.7,0.7301,34530.82,48410.91
1543190400,2018-11-26 00:00:00,EDO/USD,0.7737,0.81,0.7,0.71,64259.66,87011.67
1543104000,2018-11-25 00:00:00,EDO/USD,0.75,0.8085,0.7,0.7684,283868.39,383516.24
1543017600,2018-11-24 00:00:00,EDO/USD,0.7798,0.7969,0.75,0.75,124614.66,165687.05
1542931200,2018-11-23 00:00:00,EDO/USD,0.808,0.8312,0.755,0.7798,62350.69,80135.68
1542844800,2018-11-22 00:00:00,EDO/USD,0.865,0.8961,0.8,0.808,36323.43,43686.56
1542758400,2018-11-21 00:00:00,EDO/USD,0.8999,0.9108,0.8,0.8461,67457.66,78800.91
1542672000,2018-11-20 00:00:00,EDO/USD,0.9133,0.9419,0.75,0.8999,652383.72,794230.77
1542585600,2018-11-19 00:00:00,EDO/USD,1.028,1.028,0.8641,0.9133,1301999.31,1459224.9
1542499200,2018-11-18 00:00:00,EDO/USD,1.02,1.06,1.02,1.028,46103.97,44142.32
1542412800,2018-11-17 00:00:00,EDO/USD,1.007,1.035,0.9914,1.02,21663.54,21396.64
1542326400,2018-11-16 00:00:00,EDO/USD,1.047,1.099,0.9911,1.007,92523.17,91022.78
1542240000,2018-11-15 00:00:00,EDO/USD,1.075,1.106,0.9574,1.047,260383.38,254542.47
1542153600,2018-11-14 00:00:00,EDO/USD,1.331,1.362,1.01,1.081,582185.11,515963.75
1542067200,2018-11-13 00:00:00,EDO/USD,1.294,1.384,1.292,1.331,102648.88,76505.9
1541980800,2018-11-12 00:00:00,EDO/USD,1.335,1.35,1.294,1.294,102520.21,78281.32
1541894400,2018-11-11 00:00:00,EDO/USD,1.353,1.377,1.333,1.335,54772.16,40764.51
1541808000,2018-11-10 00:00:00,EDO/USD,1.345,1.384,1.345,1.353,35921.13,26423.93
1541721600,2018-11-09 00:00:00,EDO/USD,1.348,1.386,1.333,1.345,48516.82,35836.32
1541635200,2018-11-08 00:00:00,EDO/USD,1.409,1.409,1.327,1.348,197998.08,145114.4
1541548800,2018-11-07 00:00:00,EDO/USD,1.366,1.488,1.352,1.409,475350.23,333294.93
1541462400,2018-11-06 00:00:00,EDO/USD,1.321,1.38,1.28,1.366,270166.06,204702.63
1541376000,2018-11-05 00:00:00,EDO/USD,1.389,1.43,1.223,1.321,1070135.22,800940.62
1541289600,2018-11-04 00:00:00,EDO/USD,1.33,1.414,1.317,1.389,484724.21,354945.32
1541203200,2018-11-03 00:00:00,EDO/USD,1.29,1.35,1.283,1.33,278161.7,209422.11
1541116800,2018-11-02 00:00:00,EDO/USD,1.256,1.35,1.245,1.29,422088.65,323271.73
1541030400,2018-11-01 00:00:00,EDO/USD,1.226,1.261,1.197,1.256,192254.95,155656.67
1540944000,2018-10-31 00:00:00,EDO/USD,1.171,1.246,1.124,1.226,258763.91,217767.18
1540857600,2018-10-30 00:00:00,EDO/USD,1.179,1.205,1.143,1.171,72876.94,62246.34
1540771200,2018-10-29 00:00:00,EDO/USD,1.208,1.224,1.12,1.179,275272.96,235179.28
1540684800,2018-10-28 00:00:00,EDO/USD,1.253,1.293,1.181,1.208,526475.93,432619.15
1540598400,2018-10-27 00:00:00,EDO/USD,1.21,1.29,1.201,1.253,274668.73,218767.91
1540512000,2018-10-26 00:00:00,EDO/USD,1.217,1.243,1.21,1.21,58010.11,47243.44
1540425600,2018-10-25 00:00:00,EDO/USD,1.275,1.284,1.2,1.217,193145.58,157419.64
1540339200,2018-10-24 00:00:00,EDO/USD,1.285,1.32,1.271,1.275,137245.37,105810.96
1540252800,2018-10-23 00:00:00,EDO/USD,1.272,1.297,1.261,1.285,116560.93,91148.38
1540166400,2018-10-22 00:00:00,EDO/USD,1.193,1.35,1.187,1.271,871401.3,675956.58
1540080000,2018-10-21 00:00:00,EDO/USD,1.196,1.24,1.185,1.193,132354.06,109407.58
1539993600,2018-10-20 00:00:00,EDO/USD,1.133,1.26,1.128,1.196,458634.41,378425.71
1539907200,2018-10-19 00:00:00,EDO/USD,1.189,1.216,1.133,1.133,145433.47,125153.0
1539820800,2018-10-18 00:00:00,EDO/USD,1.105,1.349,1.105,1.189,1204593.76,993579.87
1539734400,2018-10-17 00:00:00,EDO/USD,1.029,1.142,1.024,1.105,200039.65,181202.88
1539648000,2018-10-16 00:00:00,EDO/USD,1.028,1.06,1.018,1.029,24890.26,23998.85
1539561600,2018-10-15 00:00:00,EDO/USD,0.9996,1.15,0.9817,1.028,187838.99,175986.86
1539475200,2018-10-14 00:00:00,EDO/USD,1.048,1.091,0.9926,0.9996,162336.73,156306.38
1539388800,2018-10-13 00:00:00,EDO/USD,0.94,1.117,0.94,1.048,323697.35,323726.33
1539302400,2018-10-12 00:00:00,EDO/USD,0.9741,0.9917,0.9351,0.9408,43201.6,44719.03
1539216000,2018-10-11 00:00:00,EDO/USD,1.141,1.148,0.9229,0.9741,377360.62,377055.99
1539129600,2018-10-10 00:00:00,EDO/USD,1.126,1.149,1.091,1.148,74585.2,66670.19
1539043200,2018-10-09 00:00:00,EDO/USD,1.138,1.162,1.098,1.126,172860.31,152746.77
1538956800,2018-10-08 00:00:00,EDO/USD,1.044,1.199,1.035,1.138,315333.34,278346.57
1538870400,2018-10-07 00:00:00,EDO/USD,1.08,1.101,1.031,1.044,107572.04,101784.22
1538784000,2018-10-06 00:00:00,EDO/USD,1.141,1.154,1.08,1.08,169165.48,152469.91
1538697600,2018-10-05 00:00:00,EDO/USD,0.9559,1.25,0.9117,1.141,1344386.6,1207237.15
1538611200,2018-10-04 00:00:00,EDO/USD,0.96,1.01,0.9456,0.9559,61488.57,62249.91
1538524800,2018-10-03 00:00:00,EDO/USD,0.91,0.98,0.88,0.9514,247394.1,264329.92
1538438400,2018-10-02 00:00:00,EDO/USD,0.8881,0.9135,0.8781,0.91,22741.02,25470.65
1538352000,2018-10-01 00:00:00,EDO/USD,0.8902,0.9893,0.878,0.8869,94964.12,103472.87
1538265600,2018-09-30 00:00:00,EDO/USD,0.881,0.9,0.8526,0.8902,64921.24,73745.7
1538179200,2018-09-29 00:00:00,EDO/USD,0.8837,0.893,0.8651,0.881,29810.7,33850.64
1538092800,2018-09-28 00:00:00,EDO/USD,0.9044,0.9219,0.88,0.8904,45026.01,50387.66
1538006400,2018-09-27 00:00:00,EDO/USD,0.8538,0.925,0.8455,0.9044,53077.07,59680.4
1537920000,2018-09-26 00:00:00,EDO/USD,0.8835,0.9113,0.8538,0.8538,17965.11,20099.52
1537833600,2018-09-25 00:00:00,EDO/USD,0.8831,0.9218,0.8303,0.8835,51727.52,59972.02
1537747200,2018-09-24 00:00:00,EDO/USD,0.9121,0.9121,0.8452,0.8831,52975.73,60812.01
1537660800,2018-09-23 00:00:00,EDO/USD,0.918,0.9414,0.8841,0.9121,43167.03,47355.18
1537574400,2018-09-22 00:00:00,EDO/USD,0.9722,1.012,0.9075,0.918,60598.79,63955.89
1537488000,2018-09-21 00:00:00,EDO/USD,0.9046,1.024,0.8327,0.9705,669536.71,709037.23
1537401600,2018-09-20 00:00:00,EDO/USD,0.8162,0.9333,0.7862,0.9046,207479.57,239245.43
1537315200,2018-09-19 00:00:00,EDO/USD,0.7258,0.8923,0.7245,0.8162,290592.02,354545.42
1537228800,2018-09-18 00:00:00,EDO/USD,0.7073,0.798,0.703,0.7258,44723.01,58249.45
1537142400,2018-09-17 00:00:00,EDO/USD,0.7451,0.7858,0.7011,0.7073,32714.35,44542.8
1537056000,2018-09-16 00:00:00,EDO/USD,0.7473,0.7642,0.726,0.7451,12400.18,16841.5
1536969600,2018-09-15 00:00:00,EDO/USD,0.7275,0.7732,0.71,0.7473,38823.86,52144.76
1536883200,2018-09-14 00:00:00,EDO/USD,0.7423,0.7562,0.7079,0.7371,59206.37,82192.19
1536796800,2018-09-13 00:00:00,EDO/USD,0.71,0.7605,0.7047,0.7423,46625.39,63328.81
1536710400,2018-09-12 00:00:00,EDO/USD,0.7204,0.7262,0.6601,0.71,129831.68,190728.87
1536624000,2018-09-11 00:00:00,EDO/USD,0.6902,0.82,0.6756,0.7204,200822.32,275678.79
1536537600,2018-09-10 00:00:00,EDO/USD,0.6869,0.7001,0.6756,0.6925,20446.48,29689.54
1536451200,2018-09-09 00:00:00,EDO/USD,0.6785,0.7352,0.6756,0.6869,35262.01,50999.32
1536364800,2018-09-08 00:00:00,EDO/USD,0.7283,0.7403,0.6768,0.6783,80734.62,114934.43
1536278400,2018-09-07 00:00:00,EDO/USD,0.7514,0.76,0.7283,0.7283,47354.23,63346.23
1536192000,2018-09-06 00:00:00,EDO/USD,0.75,0.7538,0.6788,0.7538,168919.11,237792.52
1536105600,2018-09-05 00:00:00,EDO/USD,0.8994,0.9057,0.75,0.75,168454.45,208455.63
